PART,MTYP,NB. OF ELEMENTS,INPUT     ELEM. MASS,ADDED INIT MASS SCALE,ADDED DYN. MASS SCALE,ADDED NON-STRU. MASS,ADDED   MASSTRIM,ADDED NODAL MASS,FINAL     ELEM. MASS,FINAL NODAL MASS,Percentage Increased
59720040,105,7316,0.2415,0.0,0.0,0.0,0.0,0.0,0.2415,0.2415,0.0
59720050,105,7316,0.2401,0.0,0.0,0.0,0.0,0.0,0.2401,0.2401,0.0
59720060,105,7316,0.2423,0.0,0.0,0.0,0.0,0.0,0.2423,0.2423,0.0
59720070,150,4316,0.1242,0.0,0.0,0.0,0.0,0.0,0.1242,0.07148,0.0
59720080,105,7324,0.308,0.8633,1.895e-05,0.0,0.0,0.0,1.171,1.171,280.1948051948052
59720090,45,15452,0.1465,0.0,0.0,0.0,0.0,0.0,0.1465,0.1992,0.0
59720100,16,3781,0.002768,0.0007201,2.355e-06,0.0,0.0,0.0,0.00349,0.00349,26.083815028901736
59720110,16,2659,0.002083,0.000141,4.716e-07,0.0,0.0,0.0,0.002225,0.002225,6.817090734517511
59720120,16,25949,0.01823,0.00219,2.884e-06,0.0,0.0,0.0,0.02042,0.02042,12.013165112452008
59720130,16,25736,0.02011,0.001977,2.127e-06,0.0,0.0,0.0,0.02209,0.02209,9.845847836897065
59720140,201,24,0.001,0.0004115,5.303e-06,0.0,0.0,0.0,0.001417,0.001417,41.7
59720150,150,4316,0.1242,0.0,0.0,0.0,0.0,0.0,0.1242,0.07148,0.0
59720160,105,7324,0.308,0.8633,1.896e-05,0.0,0.0,0.0,1.171,1.171,280.1948051948052
59720170,45,15452,0.1465,0.0,0.0,0.0,0.0,0.0,0.1465,0.1992,0.0
59720180,16,3781,0.002768,0.0007201,1.592e-06,0.0,0.0,0.0,0.003489,0.003489,26.04768786127167
59720190,16,2659,0.002083,0.000141,2.308e-07,0.0,0.0,0.0,0.002225,0.002225,6.817090734517511
59720200,16,25949,0.01823,0.00219,3.576e-06,0.0,0.0,0.0,0.02042,0.02042,12.013165112452008
59720210,16,25736,0.02011,0.001977,1.703e-06,0.0,0.0,0.0,0.02209,0.02209,9.845847836897065
59720220,201,24,0.001,0.0004115,5.144e-06,0.0,0.0,0.0,0.001417,0.001417,41.7
59720230,105,7324,0.308,0.8633,1.896e-05,0.0,0.0,0.0,1.171,1.171,280.1948051948052
59720240,45,15452,0.1465,0.0,0.0,0.0,0.0,0.0,0.1465,0.1992,0.0
59720250,150,4316,0.1242,0.0,0.0,0.0,0.0,0.0,0.1242,0.07148,0.0
59720260,201,24,0.001,0.0004115,5.144e-06,0.0,0.0,0.0,0.001417,0.001417,41.7
59720270,16,2659,0.002083,0.000141,4.095e-07,0.0,0.0,0.0,0.002225,0.002225,6.817090734517511
59720280,16,3781,0.002768,0.0007201,2.165e-06,0.0,0.0,0.0,0.00349,0.00349,26.083815028901736
59720290,16,25949,0.01823,0.00219,3.386e-06,0.0,0.0,0.0,0.02042,0.02042,12.013165112452008
59720300,16,25736,0.02011,0.001977,2.422e-06,0.0,0.0,0.0,0.02209,0.02209,9.845847836897065
59399959,105,30,0.003839,4.56e-05,3.454e-05,0.0,0.0,0.0,0.003919,0.003919,2.083876009377436
59399960,105,50,0.005614,9.122e-05,9.716e-05,0.0,0.0,0.0,0.005803,0.005803,3.3665835411471305
59399961,16,625,0.3061,0.05861,0.001577,0.0,0.0,0.0,0.3663,0.3663,19.66677556354134
59399962,105,1730,0.819,0.003427,0.0,0.0,0.0,0.0,0.8224,0.8224,0.4151404151404236
59399963,16,42,0.02375,0.002087,0.00045,0.0,0.0,0.0,0.02629,0.02629,10.694736842105264
59399964,16,407,0.1892,0.04176,0.0021,0.0,0.0,0.0,0.2331,0.2331,23.202959830866803
59399965,100,694,0.0004973,0.0,0.0,0.0,0.0,0.0,0.0004973,0.0004973,0.0
59399966,230,1,0.0,0.0,4.286e-10,0.0,0.0,0.0,4.286e-10,0.001798,inf
59399967,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59399968,224,26,0.00747,0.032,2.077e-10,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59399969,224,65,0.04301,0.1843,5.384e-08,0.0,0.0,0.0,0.2273,0.2278,428.4817484305975
59399970,224,28,0.01853,0.07938,2.293e-08,0.0,0.0,0.0,0.09791,0.09817,428.3864004317323
59399971,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59399972,230,1,0.0,0.0,4.286e-10,0.0,0.0,0.0,4.286e-10,0.001798,inf
59399973,230,2,0.0,0.0,1.497e-09,0.0,0.0,0.0,1.497e-09,0.008288,inf
59399974,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004144,0.0
59399975,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59399976,201,5,0.001781,0.01426,8.573e-10,0.0,0.0,0.0,0.01604,0.01097,800.6176305446378
59399977,201,6,0.009786,0.03286,1.497e-09,0.0,0.0,0.0,0.04265,0.03384,335.8266911914981
59399978,201,3,0.004893,0.01643,0.0,0.0,0.0,0.0,0.02133,0.01692,335.92887798896385
59399979,1,384,0.006737,0.05801,2.661e-05,0.0,0.0,0.0,0.06478,0.06419,861.5555885408936
59399980,1,384,0.006737,0.05801,2.494e-05,0.0,0.0,0.0,0.06478,0.06418,861.5555885408936
59399981,1,570,0.02004,0.1138,3.901e-05,0.0,0.0,0.0,0.1339,0.1328,568.1636726546907
59399982,1,570,0.02004,0.1138,7.494e-07,0.0,0.0,0.0,0.1338,0.1328,567.6646706586827
59399983,100,696,0.002544,0.0,1.998e-06,0.0,0.0,0.0,0.002546,0.003138,0.0786163522012683
59399984,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59399985,100,694,0.0004968,0.0,0.0,0.0,0.0,0.0,0.0004968,0.0004968,0.0
59399986,100,696,0.002544,0.0,6.218e-06,0.0,0.0,0.0,0.00255,0.003143,0.2358490566037878
59399987,100,694,0.0004967,0.0,0.0,0.0,0.0,0.0,0.0004967,0.0004967,0.0
59399988,100,894,0.004216,0.0,0.0,0.0,0.0,0.0,0.004216,0.005254,0.0
59399989,100,1727,0.01314,0.0,0.0,0.0,0.0,0.0,0.01314,0.01314,0.0
59399990,100,1644,0.001108,0.0,0.0,0.0,0.0,0.0,0.001108,0.001108,0.0
59399991,100,924,0.004358,0.0,0.0,0.0,0.0,0.0,0.004358,0.005396,0.0
59399992,100,1727,0.01314,0.0,0.0,0.0,0.0,0.0,0.01314,0.01314,0.0
59399993,100,1644,0.001108,0.0,0.0,0.0,0.0,0.0,0.001108,0.001108,0.0
59399994,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59399995,100,1651,0.01291,0.0,0.0,0.0,0.0,0.0,0.01291,0.01291,0.0
59399996,100,1651,0.01291,0.0,0.0,0.0,0.0,0.0,0.01291,0.01291,0.0
59399997,100,1292,0.01001,0.0,0.0,0.0,0.0,0.0,0.01001,0.01001,0.0
59399998,100,1292,0.01001,0.0,0.0,0.0,0.0,0.0,0.01001,0.01001,0.0
59399999,100,1651,0.01291,0.0,0.0,0.0,0.0,0.0,0.01291,0.01291,0.0
59400000,100,1292,0.01001,0.0,0.0,0.0,0.0,0.0,0.01001,0.01001,0.0
59400001,100,498,0.09716,0.0,0.0,0.0,0.0,0.0,0.09716,0.09716,0.0
59400002,100,498,0.09714,0.0,0.0,0.0,0.0,0.0,0.09714,0.09714,0.0
59400003,100,498,0.09716,0.0,0.0,0.0,0.0,0.0,0.09716,0.09716,0.0
59400004,201,2,0.0004308,0.0,0.0,0.0,0.0,0.0,0.0004308,0.0004308,0.0
59400005,201,2,0.0005308,0.0,0.0,0.0,0.0,0.0,0.0005308,0.0005308,0.0
59400006,201,2,0.0004308,0.0,0.0,0.0,0.0,0.0,0.0004308,0.0004308,0.0
59400007,100,47,0.01559,0.0,0.0,0.0,0.0,0.0,0.01559,0.01559,0.0
59400008,100,47,0.01568,0.0,0.0,0.0,0.0,0.0,0.01568,0.01568,0.0
59400009,100,47,0.0157,0.0,0.0,0.0,0.0,0.0,0.0157,0.0157,0.0
59400010,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400011,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400012,1,384,0.006737,0.05801,3.751e-05,0.0,0.0,0.0,0.06479,0.0642,861.7040225619712
59400013,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400014,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400015,302,3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400016,100,696,0.002544,0.0,3.324e-06,0.0,0.0,0.0,0.002547,0.00314,0.1179245283018854
59400017,201,1,0.001207,0.0,0.0,0.0,0.0,0.0,0.001207,0.002457,0.0
59400018,16,284,0.1408,0.006353,0.0002064,0.0,0.0,0.0,0.1474,0.1474,4.687499999999996
59400019,224,26,0.00747,0.032,2.077e-10,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400021,16,280,0.04302,0.05363,0.0005218,0.0,0.0,0.0,0.09717,0.09717,125.87168758716876
59400022,16,280,0.04302,0.05363,0.0005098,0.0,0.0,0.0,0.09716,0.09716,125.84844258484424
59400023,16,280,0.04302,0.05363,0.0005237,0.0,0.0,0.0,0.09717,0.09717,125.87168758716876
59400024,16,280,0.04302,0.05363,0.0004964,0.0,0.0,0.0,0.09714,0.09714,125.80195258019526
59400025,16,526,0.08708,0.1333,3.878e-05,0.0,0.0,0.0,0.2204,0.2204,153.1005971520441
59400026,105,90,0.0145,0.0,0.0,0.0,0.0,0.0,0.0145,0.0145,0.0
59400027,105,234,0.0458,0.0,0.0,0.0,0.0,0.0,0.0458,0.0458,0.0
59400028,16,796,0.0896,0.1877,1.129e-05,0.0,0.0,0.0,0.2773,0.2773,209.4866071428571
59400030,16,792,0.09017,0.1887,0.0006956,0.0,0.0,0.0,0.2796,0.2796,210.0809581900854
59400032,105,72,0.0145,0.0,0.0,0.0,0.0,0.0,0.0145,0.0145,0.0
59400033,105,72,0.0145,0.0,4.496e-06,0.0,0.0,0.0,0.01451,0.01451,0.0689655172413764
59400036,16,526,0.08708,0.1333,6.878e-05,0.0,0.0,0.0,0.2204,0.2204,153.1005971520441
59400037,105,72,0.0145,0.0,0.0,0.0,0.0,0.0,0.0145,0.0145,0.0
59400038,105,90,0.01668,0.0,0.0,0.0,0.0,0.0,0.01668,0.01668,0.0
59400039,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400040,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400043,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400044,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400045,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400046,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400047,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400048,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400049,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400050,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400051,105,234,0.0458,0.0,0.0,0.0,0.0,0.0,0.0458,0.0458,0.0
59400052,16,796,0.0896,0.1877,5.141e-05,0.0,0.0,0.0,0.2774,0.2774,209.59821428571425
59400053,100,712,0.0005993,0.0,0.0,0.0,0.0,0.0,0.0005993,0.0005993,0.0
59400054,100,424,0.0002892,0.0,0.0,0.0,0.0,0.0,0.0002892,0.0002892,0.0
59400055,105,60,0.02662,0.0006964,1.121e-05,0.0,0.0,0.0,0.02733,0.02733,2.667167543200597
59400056,105,16,0.004039,4.185e-05,0.0001221,0.0,0.0,0.0,0.004203,0.004203,4.060410992820007
59400057,105,16,0.004208,0.0,2.494e-07,0.0,0.0,0.0,0.004209,0.004209,0.0237642585551362
59400058,105,60,0.02665,0.0006964,1.45e-05,0.0,0.0,0.0,0.02736,0.02736,2.664165103189489
59400059,100,712,0.0005993,0.0,0.0,0.0,0.0,0.0,0.0005993,0.0005993,0.0
59400060,100,424,0.0002892,0.0,0.0,0.0,0.0,0.0,0.0002892,0.0002892,0.0
59400061,105,40,0.02183,0.0,0.0,0.0,0.0,0.0,0.02183,0.02183,0.0
59400062,105,60,0.02947,0.0,0.0,0.0,0.0,0.0,0.02947,0.02947,0.0
59400063,105,30,0.02183,0.0,0.0,0.0,0.0,0.0,0.02183,0.02183,0.0
59400064,105,50,0.02947,0.0,0.0,0.0,0.0,0.0,0.02947,0.02947,0.0
59400065,212,500,0.6013,0.0,0.0,0.0,0.0,0.0,0.6013,0.6013,0.0
59400069,99,336,0.01583,0.0,0.0,0.0,0.0,0.0,0.01583,0.01583,0.0
59400070,99,208,0.008331,0.0,0.0,0.0,0.0,0.0,0.008331,0.008331,0.0
59400071,99,1173,0.06006,0.0,0.0,0.0,0.0,0.0,0.06006,0.06006,0.0
59400072,16,198,0.1206,0.008037,3.816e-05,0.0,0.0,0.0,0.1286,0.1286,6.633499170812598
59400073,16,198,0.1205,0.007863,3.784e-05,0.0,0.0,0.0,0.1284,0.1284,6.556016597510365
59400077,100,1424,0.01694,0.0,0.0,0.0,0.0,0.0,0.01694,0.01694,0.0
59400078,100,1488,0.01419,0.0,0.0,0.0,0.0,0.0,0.01419,0.01419,0.0
59400079,105,434,0.2025,0.0002469,1.291e-05,0.0,0.0,0.0,0.2028,0.2028,0.1481481481481455
59400080,105,409,0.3036,0.0,0.0,0.0,0.0,0.0,0.3036,0.3036,0.0
59400081,105,297,0.06534,0.0001438,1.349e-05,0.0,0.0,0.0,0.0655,0.0655,0.2448729721457107
59400083,16,413,0.1983,0.04836,0.000292,0.0,0.0,0.0,0.247,0.2469,24.55874936964195
59400084,16,439,0.2217,0.03473,0.002287,0.0,0.0,0.0,0.2587,0.2588,16.689219666215596
59400085,16,516,0.2708,0.04318,0.005422,0.0,0.0,0.0,0.3194,0.3194,17.946824224519954
59400086,16,1594,0.8377,0.1776,0.009788,0.0,0.0,0.0,1.025,1.025,22.35883968007639
59400088,105,64,0.02491,0.0,0.0,0.0,0.0,0.0,0.02491,0.02491,0.0
59400089,105,90,0.03558,0.0,0.0,0.0,0.0,0.0,0.03558,0.03558,0.0
59400090,105,120,0.04411,0.0,0.0,0.0,0.0,0.0,0.04411,0.04411,0.0
59400091,105,290,0.1766,0.0,0.0,0.0,0.0,0.0,0.1766,0.1766,0.0
59400092,105,290,0.1767,0.0,1.279e-05,0.0,0.0,0.0,0.1767,0.1767,0.0
59400093,105,456,0.1764,0.0,0.0,0.0,0.0,0.0,0.1764,0.1764,0.0
59400097,105,9983,5.318,0.0,0.0,0.0,0.0,0.0,5.318,5.319,0.0
59400098,105,6752,3.798,0.0,0.0,0.0,0.0,0.0,3.798,3.798,0.0
59400100,105,2420,1.034,0.0,0.0,0.0,0.0,0.0,1.034,1.034,0.0
59400103,105,155,0.07152,0.0,2.523e-05,0.0,0.0,0.0,0.07154,0.07154,0.0279642058165633
59400105,105,771,0.4231,9.049e-07,0.0,0.0,0.0,0.0,0.4231,0.4231,0.0
59400107,105,456,0.1764,0.0,0.0,0.0,0.0,0.0,0.1764,0.1764,0.0
59400108,105,1117,0.3773,1.003e-06,0.0,0.0,0.0,0.0,0.3773,0.3773,0.0
59400110,105,143,0.08557,0.0,0.0,0.0,0.0,0.0,0.08557,0.08557,0.0
59400111,105,187,0.07166,0.0001296,1.004e-05,0.0,0.0,0.0,0.0718,0.0718,0.1953670108847351
59400112,105,438,0.2691,0.0001196,9.364e-05,0.0,0.0,0.0,0.2694,0.2694,0.11148272017836
59400113,105,2456,1.044,0.0,0.0,0.0,0.0,0.0,1.044,1.044,0.0
59400115,105,456,0.1764,0.0,0.0,0.0,0.0,0.0,0.1764,0.1764,0.0
59400116,105,1117,0.3773,1.003e-06,0.0,0.0,0.0,0.0,0.3773,0.3773,0.0
59400118,105,1117,0.3773,1.003e-06,0.0,0.0,0.0,0.0,0.3773,0.3773,0.0
59400119,105,143,0.08607,0.0,0.0,0.0,0.0,0.0,0.08607,0.08607,0.0
59400120,105,438,0.2689,0.0001137,5.823e-05,0.0,0.0,0.0,0.2691,0.2691,0.0743770918557209
59400121,105,187,0.07153,0.0001467,1.075e-05,0.0,0.0,0.0,0.07169,0.07169,0.2236823710331432
59400122,105,2456,1.044,0.0,0.0,0.0,0.0,0.0,1.044,1.044,0.0
59400123,105,2420,1.034,0.0,0.0,0.0,0.0,0.0,1.034,1.034,0.0
59400127,105,155,0.07152,0.0,2.209e-05,0.0,0.0,0.0,0.07154,0.07154,0.0279642058165633
59400129,105,771,0.4231,1.856e-07,0.0,0.0,0.0,0.0,0.4231,0.4231,0.0
59400132,212,1000,1.116,0.0,0.0,0.0,0.0,0.0,1.116,1.116,0.0
59400133,105,710,0.0169,0.0,0.0,0.0,0.0,0.0,0.0169,0.0169,0.0
59400134,105,710,0.0169,0.0,0.0,0.0,0.0,0.0,0.0169,0.0169,0.0
59400135,105,710,0.0169,0.0,0.0,0.0,0.0,0.0,0.0169,0.0169,0.0
59400137,105,1670,0.5416,0.0003247,8.805e-05,0.0,0.0,0.0,0.542,0.542,0.0738552437223166
59400138,105,1684,0.4111,0.0001584,2.088e-05,0.0,0.0,0.0,0.4113,0.4113,0.048649963512522
59400139,105,3076,1.121,0.0,2.102e-05,0.0,0.0,0.0,1.121,1.121,0.0
59400140,105,4080,1.336,0.0,0.0,0.0,0.0,0.0,1.336,1.336,0.0
59400141,212,432,0.3453,0.0,0.0,0.0,0.0,0.0,0.3453,0.3453,0.0
59400142,105,240,0.1338,0.0,2.552e-05,0.0,0.0,0.0,0.1338,0.1338,0.0
59400143,105,240,0.1337,0.0,0.0,0.0,0.0,0.0,0.1337,0.1337,0.0
59400144,105,396,0.1769,5.385e-05,4.677e-05,0.0,0.0,0.0,0.177,0.177,0.0565291124929276
59400146,105,701,0.5466,0.0,0.0,0.0,0.0,0.0,0.5466,0.5466,0.0
59400149,105,701,0.5466,0.0,0.0,0.0,0.0,0.0,0.5466,0.5466,0.0
59400150,105,327,0.1857,0.0,0.0,0.0,0.0,0.0,0.1857,0.1857,0.0
59400151,105,327,0.1857,0.0,0.0,0.0,0.0,0.0,0.1857,0.1857,0.0
59400153,105,8160,2.147,0.0003229,3.065e-06,0.0,0.0,0.0,2.147,2.147,0.0
59400154,105,313,0.1059,0.0,1.648e-06,0.0,0.0,0.0,0.106,0.106,0.094428706326726
59400155,105,514,0.1782,0.0,0.0,0.0,0.0,0.0,0.1782,0.1782,0.0
59400156,105,1684,0.4111,0.0001584,6.988e-06,0.0,0.0,0.0,0.4113,0.4113,0.048649963512522
59400157,105,240,0.1338,0.0,6.927e-05,0.0,0.0,0.0,0.1339,0.1339,0.0747384155455821
59400158,105,20,0.005378,0.0,0.0,0.0,0.0,0.0,0.005378,0.005285,0.0
59400159,105,60,0.01502,0.0,0.0,0.0,0.0,0.0,0.01502,0.01511,0.0
59400160,105,20,0.005377,0.0,0.0,0.0,0.0,0.0,0.005377,0.005285,0.0
59400161,105,60,0.01502,0.0,0.0,0.0,0.0,0.0,0.01502,0.01511,0.0
59400162,105,20,0.005378,0.0,0.0,0.0,0.0,0.0,0.005378,0.005285,0.0
59400163,105,60,0.01502,0.0,0.0,0.0,0.0,0.0,0.01502,0.01511,0.0
59400164,105,60,0.01502,0.0,0.0,0.0,0.0,0.0,0.01502,0.01511,0.0
59400165,105,20,0.005378,0.0,0.0,0.0,0.0,0.0,0.005378,0.005285,0.0
59400166,16,346,0.2299,0.002863,4.476e-06,0.0,0.0,0.0,0.2328,0.2328,1.261418007829497
59400167,16,262,0.1287,0.006985,0.0001863,0.0,0.0,0.0,0.1358,0.1358,5.516705516705513
59400169,100,1651,0.01291,0.0,0.0,0.0,0.0,0.0,0.01291,0.01291,0.0
59400171,16,262,0.1287,0.006806,0.0002034,0.0,0.0,0.0,0.1357,0.1357,5.439005439005422
59400172,99,336,0.01583,0.0,0.0,0.0,0.0,0.0,0.01583,0.01583,0.0
59400173,99,208,0.008331,0.0,0.0,0.0,0.0,0.0,0.008331,0.008331,0.0
59400174,99,1173,0.06006,0.0,0.0,0.0,0.0,0.0,0.06006,0.06006,0.0
59400175,100,1488,0.01419,0.0,0.0,0.0,0.0,0.0,0.01419,0.01419,0.0
59400176,100,1424,0.01694,0.0,0.0,0.0,0.0,0.0,0.01694,0.01694,0.0
59400177,105,434,0.2026,0.0002468,1.291e-05,0.0,0.0,0.0,0.2028,0.2028,0.09871668311945
59400178,105,305,0.2262,0.0,0.0,0.0,0.0,0.0,0.2262,0.2262,0.0
59400179,105,297,0.06534,0.0001438,1.349e-05,0.0,0.0,0.0,0.0655,0.0655,0.2448729721457107
59400180,16,520,0.4149,0.004704,4.884e-10,0.0,0.0,0.0,0.4196,0.4196,1.132803085080738
59400181,105,313,0.1059,0.0,0.0,0.0,0.0,0.0,0.1059,0.1059,0.0
59400182,105,514,0.1782,0.0,0.0,0.0,0.0,0.0,0.1782,0.1782,0.0
59400184,100,1292,0.01001,0.0,0.0,0.0,0.0,0.0,0.01001,0.01001,0.0
59400185,105,240,0.1338,0.0,6.994e-05,0.0,0.0,0.0,0.1339,0.1339,0.0747384155455821
59400186,100,4,0.01962,0.0,0.0,0.0,0.0,0.0,0.01962,0.01962,0.0
59400187,100,4,0.01962,0.0,0.0,0.0,0.0,0.0,0.01962,0.01962,0.0
59400188,100,4,0.01962,0.0,0.0,0.0,0.0,0.0,0.01962,0.01962,0.0
59400189,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400191,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400193,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400194,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400195,105,327,0.1857,0.0,0.0,0.0,0.0,0.0,0.1857,0.1857,0.0
59400196,105,327,0.1857,0.0,0.0,0.0,0.0,0.0,0.1857,0.1857,0.0
59400197,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400198,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400199,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59400200,1,384,0.006737,0.05801,5.665e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400201,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400202,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400203,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400204,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400205,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400206,100,756,0.0004945,0.0,0.0,0.0,0.0,0.0,0.0004945,0.0004945,0.0
59400223,100,756,0.0004937,0.0,0.0,0.0,0.0,0.0,0.0004937,0.0004937,0.0
59400224,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400225,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400226,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59400227,1,384,0.006737,0.05801,5.668e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400228,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400229,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400230,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400231,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59400232,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400233,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400234,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59400235,1,384,0.006737,0.05801,5.548e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400236,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400237,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400238,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400239,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59400240,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400241,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400242,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59400243,1,384,0.006737,0.05801,9.44e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400244,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400245,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400246,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400247,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59400248,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400249,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400250,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59400251,1,384,0.006737,0.05801,9.44e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400252,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400253,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400254,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400255,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59400256,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400257,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400258,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59400259,1,384,0.006737,0.05801,7.269e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400260,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400261,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400262,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400263,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59400264,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400265,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400266,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
